Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category,Latitude,Longitude
Germany,selb,66,Moderate,1,Good,41,Good,1,Good,66,Moderate,,
France,vieux conde,59,Moderate,1,Good,33,Good,3,Good,59,Moderate,,
Portugal,vila franca de xira,29,Good,1,Good,29,Good,4,Good,27,Good,,
Brazil,vilhena,33,Good,1,Good,1,Good,0,Good,33,Good,,
Germany,waltershausen,54,Moderate,1,Good,36,Good,4,Good,54,Moderate,,
United States of America,washington,66,Moderate,2,Good,32,Good,7,Good,66,Moderate,,
India,khuldabad,149,Unhealthy for Sensitive Groups,1,Good,33,Good,0,Good,149,Unhealthy for Sensitive Groups,,
Russian Federation,kraskovo,57,Moderate,1,Good,21,Good,13,Good,57,Moderate,,
Ukraine,kremenchuk,35,Good,1,Good,35,Good,1,Good,33,Good,,
India,krishnagiri,55,Moderate,0,Good,25,Good,0,Good,55,Moderate,12.51921,78.21382
Germany,kurten,48,Good,1,Good,25,Good,3,Good,48,Good,,
Kazakhstan,kuryk,81,Moderate,1,Good,33,Good,0,Good,81,Moderate,,
Guatemala,la gomera,76,Moderate,3,Good,20,Good,8,Good,76,Moderate,,
Honduras,la paz,74,Moderate,1,Good,4,Good,4,Good,74,Moderate,,
Brazil,lages,17,Good,0,Good,17,Good,0,Good,12,Good,,
Germany,langerwehe,45,Good,1,Good,24,Good,4,Good,45,Good,,
India,lathi,153,Unhealthy,0,Good,28,Good,0,Good,153,Unhealthy,,
United States of America,lemont,57,Moderate,2,Good,29,Good,12,Good,57,Moderate,,
Burkina Faso,leo,26,Good,1,Good,11,Good,0,Good,26,Good,,
China,linping,204,Very Unhealthy,5,Good,204,Very Unhealthy,6,Good,155,Unhealthy,,
Poland,lipno,36,Good,0,Good,36,Good,0,Good,31,Good,,
France,lourdes,32,Good,1,Good,32,Good,1,Good,19,Good,,
Turkey,luleburgaz,44,Good,1,Good,44,Good,0,Good,12,Good,,
United States of America,lynden,52,Moderate,2,Good,19,Good,13,Good,52,Moderate,,
United Kingdom of Great Britain and Northern Ireland,maesteg,48,Good,1,Good,21,Good,5,Good,48,Good,,
Canada,magog,57,Moderate,2,Good,9,Good,7,Good,57,Moderate,,
Brazil,manaus,40,Good,1,Good,4,Good,1,Good,40,Good,,
India,manvi,67,Moderate,0,Good,27,Good,0,Good,67,Moderate,,
United States of America,gloversville,43,Good,1,Good,43,Good,2,Good,35,Good,,
Hungary,god,61,Moderate,1,Good,36,Good,2,Good,61,Moderate,,
United States of America,goleta,42,Good,1,Good,42,Good,6,Good,32,Good,,
United States of America,fredericksburg,53,Moderate,1,Good,30,Good,4,Good,53,Moderate,,
Germany,friedrichsdorf,30,Good,0,Good,30,Good,1,Good,26,Good,,
Germany,dormagen,29,Good,0,Good,25,Good,2,Good,29,Good,,
United States of America,dover,48,Good,1,Good,35,Good,4,Good,48,Good,,
United States of America,east patchogue,43,Good,1,Good,30,Good,9,Good,43,Good,,
United States of America,eastpointe,90,Moderate,3,Good,21,Good,18,Good,90,Moderate,,
Equatorial Guinea,ebebiyin,44,Good,1,Good,23,Good,0,Good,44,Good,,
Spain,el astillero,42,Good,0,Good,37,Good,0,Good,42,Good,,
Mexico,el quince,62,Moderate,1,Good,8,Good,6,Good,62,Moderate,,
United Kingdom of Great Britain and Northern Ireland,chelmsford,27,Good,1,Good,21,Good,8,Good,27,Good,,
Russian Federation,chernenko,48,Good,1,Good,32,Good,0,Good,48,Good,,
Ukraine,chernivtsi,75,Moderate,1,Good,37,Good,1,Good,75,Moderate,,
France,cognac,46,Good,1,Good,25,Good,2,Good,46,Good,,
India,contai,171,Unhealthy,2,Good,66,Moderate,1,Good,171,Unhealthy,21.77985,87.74892
Dominican Republic,cotui,154,Unhealthy,4,Good,2,Good,15,Good,154,Unhealthy,,
Mexico,coyotepec,166,Unhealthy,3,Good,11,Good,14,Good,166,Unhealthy,,
Ecuador,cuenca,18,Good,1,Good,4,Good,2,Good,18,Good,,
Netherlands,dalfsen,32,Good,0,Good,32,Good,1,Good,28,Good,,
India,dibrugarh,33,Good,1,Good,23,Good,1,Good,33,Good,27.47989,94.90837
United States of America,dodge city,54,Moderate,1,Good,24,Good,3,Good,54,Moderate,,
Slovenia,domzale,54,Moderate,1,Good,44,Good,0,Good,54,Moderate,,
Sri Lanka,dambulla,51,Moderate,0,Good,22,Good,0,Good,51,Moderate,,
Australia,deception bay,29,Good,0,Good,29,Good,5,Good,27,Good,,
India,dhar,154,Unhealthy,1,Good,35,Good,0,Good,154,Unhealthy,,
India,dinanagar,132,Unhealthy for Sensitive Groups,2,Good,132,Unhealthy for Sensitive Groups,1,Good,101,Unhealthy for Sensitive Groups,,
Japan,ise,41,Good,1,Good,41,Good,1,Good,16,Good,,
Brazil,itabira,52,Moderate,1,Good,7,Good,3,Good,52,Moderate,,
United States of America,hillsboro,38,Good,1,Good,24,Good,8,Good,38,Good,,
Iraq,hit,158,Unhealthy,1,Good,47,Good,0,Good,158,Unhealthy,,
Colombia,ibague,78,Moderate,2,Good,2,Good,5,Good,78,Moderate,,
Russian Federation,orlovskiy,39,Good,1,Good,39,Good,0,Good,21,Good,,
India,panapakkam,78,Moderate,0,Good,30,Good,0,Good,78,Moderate,,
France,rosny sous bois,30,Good,1,Good,28,Good,2,Good,30,Good,,
France,saint gaudens,32,Good,1,Good,32,Good,1,Good,21,Good,,
Paraguay,san juan bautista,24,Good,0,Good,20,Good,0,Good,24,Good,,
Romania,santana,73,Moderate,1,Good,34,Good,1,Good,73,Moderate,,
Brazil,sao raimundo das mangabeiras,34,Good,1,Good,7,Good,0,Good,34,Good,,
Brazil,sao vicente,252,Very Unhealthy,16,Good,0,Good,47,Good,252,Very Unhealthy,,
Brazil,parelhas,35,Good,0,Good,18,Good,1,Good,35,Good,,
United States of America,parma heights,42,Good,1,Good,39,Good,3,Good,42,Good,,
Indonesia,pasuruan,99,Moderate,1,Good,43,Good,1,Good,99,Moderate,,
Italy,paterno,50,Good,1,Good,40,Good,1,Good,50,Good,,
India,pauri,79,Moderate,2,Good,79,Moderate,1,Good,69,Moderate,30.15286,78.7771
Brazil,pedreiras,53,Moderate,2,Good,1,Good,2,Good,53,Moderate,,
United States of America,pierre,45,Good,1,Good,12,Good,4,Good,45,Good,,
United States of America,plano,62,Moderate,1,Good,22,Good,5,Good,62,Moderate,,
Indonesia,plered,116,Unhealthy for Sensitive Groups,3,Good,116,Unhealthy for Sensitive Groups,1,Good,112,Unhealthy for Sensitive Groups,,
Albania,polican,63,Moderate,1,Good,39,Good,1,Good,63,Moderate,,
Italy,pompei,61,Moderate,1,Good,61,Moderate,2,Good,49,Good,,
India,sasni,500,Hazardous,1,Good,46,Good,1,Good,433,Hazardous,,
Ghana,sekondi,70,Moderate,1,Good,20,Good,0,Good,70,Moderate,,
India,shaikhpura,185,Unhealthy,1,Good,91,Moderate,1,Good,185,Unhealthy,,
India,shamli,500,Hazardous,4,Good,77,Moderate,9,Good,426,Hazardous,,
Sweden,skara,31,Good,1,Good,31,Good,1,Good,29,Good,,
Russian Federation,slyudyanka,33,Good,1,Good,33,Good,0,Good,28,Good,,
United States of America,soddy daisy,56,Moderate,2,Good,48,Good,3,Good,56,Moderate,,
Russian Federation,staryy oskol,45,Good,1,Good,31,Good,1,Good,45,Good,,
,copenhagen,36,Good,1,Good,31,Good,3,Good,36,Good,,
Italy,corleone,86,Moderate,1,Good,46,Good,0,Good,86,Moderate,,
Paraguay,coronel oviedo,83,Moderate,3,Good,2,Good,2,Good,83,Moderate,,
United States of America,coshocton,75,Moderate,2,Good,36,Good,9,Good,75,Moderate,,
United States of America,cranford,64,Moderate,2,Good,23,Good,14,Good,64,Moderate,,
Romania,curtea de arges,40,Good,1,Good,40,Good,0,Good,40,Good,,
India,daboh,166,Unhealthy,4,Good,159,Unhealthy,1,Good,166,Unhealthy,26.00239,78.87658
Pakistan,pindi gheb,179,Unhealthy,2,Good,179,Unhealthy,1,Good,153,Unhealthy,,
Peru,piura,43,Good,0,Good,22,Good,0,Good,43,Good,,
Colombia,pivijay,111,Unhealthy for Sensitive Groups,2,Good,10,Good,8,Good,111,Unhealthy for Sensitive Groups,,
India,pokaran,500,Hazardous,0,Good,37,Good,0,Good,500,Hazardous,26.92007,71.91631
Canada,port huron,37,Good,1,Good,33,Good,5,Good,37,Good,,
Italy,riposto,52,Moderate,1,Good,39,Good,1,Good,52,Moderate,,
United States of America,rochester,46,Good,1,Good,21,Good,6,Good,46,Good,,
Thailand,trang,56,Moderate,1,Good,27,Good,0,Good,56,Moderate,,
Germany,traunstein,33,Good,1,Good,27,Good,1,Good,33,Good,,
United States of America,traverse city,30,Good,1,Good,24,Good,5,Good,30,Good,,
Sri Lanka,trincomalee,48,Good,0,Good,27,Good,0,Good,48,Good,,
Norway,tromso,32,Good,1,Good,32,Good,0,Good,10,Good,,
United Kingdom of Great Britain and Northern Ireland,trowbridge,30,Good,0,Good,30,Good,1,Good,26,Good,,
United Republic of Tanzania,tukuyu,19,Good,0,Good,16,Good,0,Good,19,Good,,
Sweden,tumba,43,Good,0,Good,43,Good,0,Good,22,Good,,
Brazil,tupaciguara,33,Good,1,Good,10,Good,1,Good,33,Good,,
Myanmar,twante,58,Moderate,0,Good,23,Good,0,Good,58,Moderate,,
India,udpura,155,Unhealthy,1,Good,44,Good,0,Good,155,Unhealthy,24.73355,75.97514
Hungary,ullo,44,Good,1,Good,28,Good,2,Good,44,Good,,
Malaysia,ulu tiram,139,Unhealthy for Sensitive Groups,1,Good,48,Good,3,Good,139,Unhealthy for Sensitive Groups,,
Thailand,uthai thani,43,Good,0,Good,20,Good,0,Good,43,Good,,
United States of America,vernon,50,Good,1,Good,46,Good,3,Good,50,Good,,
Spain,vicar,38,Good,1,Good,19,Good,8,Good,38,Good,,
Russian Federation,vidnoye,66,Moderate,1,Good,24,Good,12,Good,66,Moderate,,
Ecuador,tena,27,Good,1,Good,4,Good,1,Good,27,Good,,
Republic of North Macedonia,tetovo,48,Good,1,Good,43,Good,0,Good,48,Good,,
Brazil,tibagi,18,Good,0,Good,18,Good,0,Good,14,Good,,
France,vierzon,38,Good,1,Good,26,Good,2,Good,38,Good,,
Italy,vimercate,33,Good,1,Good,33,Good,3,Good,32,Good,,
New Zealand,wanganui,25,Good,0,Good,25,Good,0,Good,17,Good,,
Belgium,waregem,38,Good,1,Good,24,Good,3,Good,38,Good,,
United States of America,waupun,50,Good,1,Good,16,Good,10,Good,50,Good,,
India,deori,172,Unhealthy,2,Good,57,Moderate,0,Good,172,Unhealthy,21.45,82.61667
India,dindori,181,Unhealthy,1,Good,45,Good,0,Good,181,Unhealthy,22.94141,81.07975
United States of America,knoxville,56,Moderate,1,Good,56,Moderate,1,Good,19,Good,,
Belgium,kortrijk,44,Good,1,Good,38,Good,1,Good,44,Good,,
France,lamballe,51,Moderate,1,Good,34,Good,2,Good,51,Moderate,,
Uruguay,las piedras,25,Good,0,Good,25,Good,1,Good,23,Good,,
Italy,latina,77,Moderate,1,Good,77,Moderate,0,Good,30,Good,,
Italy,lerici,70,Moderate,1,Good,70,Moderate,0,Good,38,Good,,
Italy,lurate caccivio,97,Moderate,1,Good,56,Moderate,0,Good,97,Moderate,,
Russian Federation,lyangasovo,31,Good,1,Good,31,Good,1,Good,22,Good,,
Philippines,mabalacat,153,Unhealthy,2,Good,25,Good,7,Good,153,Unhealthy,,
Turkey,ergani,39,Good,1,Good,39,Good,0,Good,33,Good,,
Ecuador,esmeraldas,17,Good,0,Good,17,Good,0,Good,12,Good,,
Germany,essenbach,53,Moderate,1,Good,46,Good,2,Good,53,Moderate,,
Afghanistan,farah,103,Unhealthy for Sensitive Groups,1,Good,42,Good,0,Good,103,Unhealthy for Sensitive Groups,27.32081,77.76185
Romania,filipestii de padure,40,Good,1,Good,40,Good,0,Good,16,Good,,
China,dongdu,152,Unhealthy,3,Good,152,Unhealthy,3,Good,110,Unhealthy for Sensitive Groups,,
France,ecully,110,Unhealthy for Sensitive Groups,2,Good,26,Good,4,Good,110,Unhealthy for Sensitive Groups,,
Kenya,embu,63,Moderate,2,Good,23,Good,1,Good,63,Moderate,,
Philippines,goa,48,Good,0,Good,25,Good,0,Good,48,Good,,
India,golaghat,63,Moderate,2,Good,32,Good,0,Good,63,Moderate,,
Germany,gottingen,55,Moderate,1,Good,37,Good,5,Good,55,Moderate,,
Brazil,guara,45,Good,1,Good,4,Good,2,Good,45,Good,,
India,gumia,156,Unhealthy,3,Good,91,Moderate,2,Good,156,Unhealthy,23.7975,85.82523
India,gummidipundi,86,Moderate,2,Good,40,Good,2,Good,86,Moderate,13.40765,80.10879
United Kingdom of Great Britain and Northern Ireland,hawick,28,Good,1,Good,28,Good,1,Good,14,Good,,
Germany,hofheim,72,Moderate,2,Good,35,Good,5,Good,72,Moderate,,
China,huangzhou,101,Unhealthy for Sensitive Groups,4,Good,101,Unhealthy for Sensitive Groups,5,Good,99,Moderate,,
United States of America,fishers,67,Moderate,2,Good,22,Good,17,Good,67,Moderate,,
Colombia,florencia,43,Good,1,Good,3,Good,2,Good,43,Good,,
United States of America,fort pierce,82,Moderate,1,Good,23,Good,7,Good,82,Moderate,,
China,foshan,149,Unhealthy for Sensitive Groups,4,Good,20,Good,18,Good,149,Unhealthy for Sensitive Groups,,
Japan,fujisawa,52,Moderate,1,Good,40,Good,2,Good,52,Moderate,,
France,gaillard,63,Moderate,1,Good,30,Good,2,Good,63,Moderate,,
Russian Federation,galich,41,Good,1,Good,25,Good,1,Good,41,Good,,
Nepal,gaur,79,Moderate,2,Good,49,Good,1,Good,79,Moderate,,
Nigeria,gboko,60,Moderate,2,Good,24,Good,0,Good,60,Moderate,,
Belgium,ath,64,Moderate,1,Good,31,Good,5,Good,64,Moderate,,
India,attingal,65,Moderate,1,Good,28,Good,0,Good,65,Moderate,8.69609,76.81507
Morocco,azimur,27,Good,1,Good,21,Good,9,Good,27,Good,,
Philippines,baao,48,Good,0,Good,25,Good,0,Good,48,Good,,
Sudan,babanusah,55,Moderate,2,Good,15,Good,0,Good,55,Moderate,,
,bacoli,47,Good,1,Good,47,Good,2,Good,40,Good,,
Philippines,bacoor,52,Moderate,1,Good,27,Good,1,Good,52,Moderate,,
Brazil,anapolis,71,Moderate,2,Good,4,Good,5,Good,71,Moderate,,
Italy,arcore,67,Moderate,1,Good,36,Good,4,Good,67,Moderate,,
Brazil,acajutiba,29,Good,1,Good,6,Good,2,Good,29,Good,,
Italy,adelfia,45,Good,1,Good,45,Good,1,Good,20,Good,,
Azerbaijan,agdas,60,Moderate,1,Good,43,Good,0,Good,60,Moderate,,
Portugal,aguas santas,29,Good,1,Good,29,Good,3,Good,20,Good,,
Pakistan,sillanwali,177,Unhealthy,3,Good,177,Unhealthy,1,Good,167,Unhealthy,,
Armenia,sisian,45,Good,1,Good,37,Good,0,Good,45,Good,,
India,siyana,160,Unhealthy,3,Good,127,Unhealthy for Sensitive Groups,1,Good,160,Unhealthy,,
Russian Federation,satka,34,Good,1,Good,34,Good,0,Good,27,Good,,
India,satrikh,157,Unhealthy,3,Good,120,Unhealthy for Sensitive Groups,1,Good,157,Unhealthy,26.86045,81.19567
Italy,savigliano,61,Moderate,1,Good,37,Good,1,Good,61,Moderate,,
Portugal,setubal,33,Good,0,Good,33,Good,3,Good,27,Good,,
Russian Federation,sharya,51,Moderate,1,Good,30,Good,0,Good,51,Moderate,,
India,shahpur,155,Unhealthy,3,Good,118,Unhealthy for Sensitive Groups,1,Good,155,Unhealthy,,
Germany,karlsfeld,50,Good,1,Good,42,Good,2,Good,50,Good,,
Japan,kawagoe,31,Good,1,Good,31,Good,4,Good,21,Good,,
India,kemri,170,Unhealthy,4,Good,170,Unhealthy,1,Good,161,Unhealthy,,
India,khurda,124,Unhealthy for Sensitive Groups,2,Good,51,Moderate,2,Good,124,Unhealthy for Sensitive Groups,20.18268,85.61629
India,kichha,156,Unhealthy,3,Good,156,Unhealthy,0,Good,155,Unhealthy,28.91154,79.52009
Nigeria,kishi,59,Moderate,2,Good,21,Good,0,Good,59,Moderate,,
China,kuche,157,Unhealthy,1,Good,46,Good,0,Good,157,Unhealthy,,
Turkey,kutahya,63,Moderate,1,Good,33,Good,0,Good,63,Moderate,,
,la rochelle,36,Good,1,Good,36,Good,1,Good,16,Good,,
Spain,laguna de duero,31,Good,1,Good,31,Good,1,Good,13,Good,,
Germany,dossenheim,70,Moderate,1,Good,38,Good,2,Good,70,Moderate,,
South Africa,deneysville,176,Unhealthy,8,Good,10,Good,13,Good,176,Unhealthy,,
India,dharur,102,Unhealthy for Sensitive Groups,1,Good,37,Good,1,Good,102,Unhealthy for Sensitive Groups,,
India,dindigul,39,Good,1,Good,29,Good,0,Good,39,Good,10.36896,77.98036
China,dingtao,200,Unhealthy,4,Good,200,Unhealthy,3,Good,159,Unhealthy,,
Russian Federation,nevelsk,28,Good,1,Good,28,Good,0,Good,16,Good,,
United States of America,new hope,53,Moderate,1,Good,31,Good,6,Good,53,Moderate,,
Indonesia,ngawen,60,Moderate,1,Good,33,Good,0,Good,60,Moderate,,
India,nichlaul,85,Moderate,2,Good,61,Moderate,0,Good,85,Moderate,27.31247,83.7253
India,nirmal,135,Unhealthy for Sensitive Groups,1,Good,39,Good,0,Good,135,Unhealthy for Sensitive Groups,19.09685,78.34407
Congo,nkayi,155,Unhealthy,7,Good,23,Good,1,Good,155,Unhealthy,,
United States of America,middle river,36,Good,1,Good,33,Good,7,Good,36,Good,,
Poland,miedzychod,51,Moderate,1,Good,35,Good,1,Good,51,Moderate,,
Philippines,minalin,67,Moderate,1,Good,25,Good,2,Good,67,Moderate,,
Botswana,moshupa,35,Good,1,Good,23,Good,0,Good,35,Good,,
Romania,motru,49,Good,1,Good,37,Good,1,Good,49,Good,,
Hungary,nagykata,59,Moderate,1,Good,42,Good,1,Good,59,Moderate,,
Brazil,nova lima,130,Unhealthy for Sensitive Groups,3,Good,1,Good,8,Good,130,Unhealthy for Sensitive Groups,,
Nigeria,ogbomosho,71,Moderate,2,Good,22,Good,1,Good,71,Moderate,,
Italy,nicosia,52,Moderate,1,Good,48,Good,0,Good,52,Moderate,,
Cameroon,nkongsamba,54,Moderate,1,Good,20,Good,0,Good,54,Moderate,,
France,nogent sur marne,71,Moderate,1,Good,45,Good,1,Good,71,Moderate,,
Czechia,nymburk,61,Moderate,1,Good,45,Good,0,Good,61,Moderate,,
Russian Federation,oboyan,40,Good,1,Good,40,Good,0,Good,17,Good,,
United States of America,fenton,47,Good,1,Good,30,Good,1,Good,47,Good,,
United States of America,ferguson,76,Moderate,1,Good,70,Moderate,2,Good,76,Moderate,,
Romania,filiasi,63,Moderate,1,Good,63,Moderate,0,Good,45,Good,,
Russian Federation,gatchina,25,Good,1,Good,25,Good,5,Good,19,Good,,
Germany,geseke,52,Moderate,1,Good,44,Good,0,Good,52,Moderate,,
Benin,tchaourou,63,Moderate,1,Good,34,Good,0,Good,63,Moderate,,
India,thrissur,89,Moderate,1,Good,21,Good,4,Good,89,Moderate,10.51667,76.21667
India,tindwari,174,Unhealthy,4,Good,96,Moderate,5,Good,174,Unhealthy,,
Poland,torun,42,Good,1,Good,42,Good,0,Good,22,Good,,
France,tournon sur rhone,57,Moderate,1,Good,49,Good,0,Good,57,Moderate,,
Japan,toyo,50,Good,1,Good,33,Good,5,Good,50,Good,,
Brazil,unai,22,Good,0,Good,22,Good,0,Good,13,Good,,
South Africa,upington,39,Good,0,Good,29,Good,0,Good,39,Good,,
Czechia,veseli nad moravou,69,Moderate,1,Good,49,Good,0,Good,69,Moderate,,
Cuba,pinar del rio,38,Good,0,Good,38,Good,0,Good,17,Good,,
,port lincoln,25,Good,0,Good,25,Good,0,Good,2,Good,,
,premia de mar,56,Moderate,1,Good,56,Moderate,2,Good,51,Moderate,,
Poland,pszow,68,Moderate,1,Good,45,Good,0,Good,68,Moderate,,
Mexico,puebla,170,Unhealthy,1,Good,34,Good,2,Good,170,Unhealthy,,
Indonesia,pundong,160,Unhealthy,5,Good,16,Good,15,Good,160,Unhealthy,,
Ukraine,malyn,39,Good,1,Good,39,Good,0,Good,14,Good,,
Italy,mantova,82,Moderate,1,Good,64,Moderate,0,Good,82,Moderate,,
United States of America,maple heights,54,Moderate,1,Good,38,Good,2,Good,54,Moderate,,
Italy,susegana,81,Moderate,1,Good,53,Moderate,0,Good,81,Moderate,,
Brazil,tabira,21,Good,0,Good,21,Good,0,Good,14,Good,,
Philippines,taloc,67,Moderate,2,Good,32,Good,2,Good,67,Moderate,,
Brazil,sorocaba,73,Moderate,1,Good,31,Good,1,Good,73,Moderate,,
United States of America,southlake,71,Moderate,2,Good,38,Good,4,Good,71,Moderate,,
Switzerland,stafa,56,Moderate,1,Good,48,Good,0,Good,56,Moderate,,
Guatemala,suchiate,77,Moderate,1,Good,35,Good,1,Good,77,Moderate,,
China,zhifang,179,Unhealthy,10,Good,6,Good,40,Good,179,Unhealthy,,
Poland,zory,68,Moderate,1,Good,46,Good,1,Good,68,Moderate,,
Germany,zweibrucken,63,Moderate,1,Good,56,Moderate,0,Good,63,Moderate,,
China,mudu,166,Unhealthy,6,Good,87,Moderate,17,Good,166,Unhealthy,,
,nauplion,57,Moderate,1,Good,45,Good,0,Good,57,Moderate,,
Greece,nea ionia,46,Good,1,Good,46,Good,0,Good,44,Good,,
Mexico,nextlalpan,173,Unhealthy,4,Good,8,Good,15,Good,173,Unhealthy,,
Suriname,nieuw nickerie,65,Moderate,1,Good,20,Good,0,Good,65,Moderate,,
Iran (Islamic Republic of),lahijan,144,Unhealthy for Sensitive Groups,1,Good,44,Good,1,Good,144,Unhealthy for Sensitive Groups,,
France,lanester,46,Good,1,Good,23,Good,3,Good,46,Good,,
United States of America,mill valley,38,Good,1,Good,38,Good,4,Good,35,Good,,
Iran (Islamic Republic of),minudasht,92,Moderate,1,Good,43,Good,0,Good,92,Moderate,,
Zambia,mkushi,20,Good,0,Good,20,Good,0,Good,16,Good,,
Bulgaria,montana,38,Good,1,Good,37,Good,0,Good,38,Good,,
China,lishu,93,Moderate,3,Good,93,Moderate,1,Good,65,Moderate,,
United States of America,logansport,36,Good,1,Good,27,Good,6,Good,36,Good,,
Azerbaijan,lokbatan,51,Moderate,1,Good,40,Good,0,Good,51,Moderate,,
Colombia,los palmitos,66,Moderate,2,Good,6,Good,7,Good,66,Moderate,,
Venezuela (Bolivarian Republic of),los rastrojos,52,Moderate,1,Good,13,Good,3,Good,52,Moderate,,
Japan,machida,35,Good,1,Good,35,Good,3,Good,19,Good,,
Philippines,majayjay,51,Moderate,0,Good,24,Good,1,Good,51,Moderate,,
Brazil,mascote,17,Good,0,Good,13,Good,0,Good,17,Good,,
Brazil,massape,50,Good,1,Good,13,Good,2,Good,50,Good,,
United Kingdom of Great Britain and Northern Ireland,matlock,48,Good,1,Good,16,Good,8,Good,48,Good,,
Myanmar,maubin,52,Moderate,0,Good,21,Good,0,Good,52,Moderate,,
Russian Federation,mendeleyevsk,46,Good,1,Good,28,Good,1,Good,46,Good,,
Brazil,novo horizonte,43,Good,1,Good,12,Good,1,Good,43,Good,,
Italy,nuoro,39,Good,1,Good,31,Good,3,Good,39,Good,,
Nigeria,ogaminana,79,Moderate,2,Good,27,Good,1,Good,79,Moderate,,
Brazil,conceicao da barra,28,Good,0,Good,28,Good,0,Good,27,Good,,
Hungary,csongrad,55,Moderate,1,Good,51,Moderate,0,Good,55,Moderate,,
Mexico,cuitlahuac,116,Unhealthy for Sensitive Groups,4,Good,24,Good,5,Good,116,Unhealthy for Sensitive Groups,,
India,ganjam,116,Unhealthy for Sensitive Groups,2,Good,47,Good,1,Good,116,Unhealthy for Sensitive Groups,,
Mexico,garcia,84,Moderate,2,Good,8,Good,8,Good,84,Moderate,,
Belgium,genk,47,Good,1,Good,30,Good,3,Good,47,Good,,
Afghanistan,geresk,106,Unhealthy for Sensitive Groups,1,Good,39,Good,0,Good,106,Unhealthy for Sensitive Groups,,
Japan,iwakuni,48,Good,2,Good,43,Good,5,Good,48,Good,,
Japan,godo,59,Moderate,1,Good,59,Moderate,1,Good,43,Good,,
Brazil,goianesia,34,Good,1,Good,10,Good,1,Good,34,Good,,
Switzerland,gossau,44,Good,1,Good,26,Good,5,Good,44,Good,,
Central African Republic,grimari,28,Good,2,Good,10,Good,0,Good,28,Good,,
Italy,gualdo tadino,58,Moderate,1,Good,39,Good,3,Good,58,Moderate,,
India,haldia,153,Unhealthy,3,Good,73,Moderate,2,Good,153,Unhealthy,22.06046,88.10975
Germany,heidenau,77,Moderate,1,Good,35,Good,2,Good,77,Moderate,,
Kenya,kakamega,134,Unhealthy for Sensitive Groups,11,Good,24,Good,6,Good,134,Unhealthy for Sensitive Groups,,
China,huangpi,179,Unhealthy,4,Good,179,Unhealthy,7,Good,155,Unhealthy,,
China,hushitai,127,Unhealthy for Sensitive Groups,4,Good,90,Moderate,6,Good,127,Unhealthy for Sensitive Groups,,
Poland,jaslo,82,Moderate,1,Good,32,Good,2,Good,82,Moderate,,
Poland,deblin,44,Good,1,Good,44,Good,0,Good,35,Good,,
Ukraine,derazhnya,54,Moderate,1,Good,43,Good,0,Good,54,Moderate,,
Pakistan,dipalpur,167,Unhealthy,4,Good,95,Moderate,6,Good,167,Unhealthy,,
Uruguay,durazno,22,Good,0,Good,22,Good,0,Good,18,Good,,
United States of America,east grand rapids,50,Good,1,Good,29,Good,1,Good,50,Good,,
United Kingdom of Great Britain and Northern Ireland,edinburgh,35,Good,1,Good,35,Good,0,Good,32,Good,,
